persona_id,item_id,condition,ai_answer_correct,explanation_correct,jurisdiction_match,num_statutes,answer_raw,answer_binary,human_accuracy,agreement,usefulness_raw,usefulness_num,model,temperature,prompt_version,timestamp,raw_response
P008,1449,structured,0,0,0,4,No,0,1,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:21:59,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P008,151,structured,1,0,0,2,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:01,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P008,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:02,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,151,concise,1,0,0,2,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:04,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P009,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:05,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,6142,concise,0,1,1,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:07,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P009,1449,concise,0,0,0,4,No,0,1,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:22:08,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P009,3590,concise,1,1,0,1,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:10,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,1001,concise,1,0,0,4,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:12,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P009,7696,no_xai,0,,0,3,No,0,1,0,,,claude-sonnet-5,,v1,2026-09-14T18:22:13,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P009,1096,no_xai,1,,1,8,No,0,0,0,,,claude-sonnet-5,,v1,2026-09-14T18:22:15,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P009,6052,no_xai,0,,0,2,No,0,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:16,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P009,479,no_xai,1,,0,5,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:18,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,3475,no_xai,1,,0,4,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:19,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,2293,no_xai,1,,0,5,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:21,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,2294,structured,1,1,0,3,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:22,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,158,structured,1,1,0,2,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:24,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,1460,structured,0,1,0,4,Yes,1,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:26,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P009,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:28,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,8458,structured,1,1,0,1,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:30,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,3474,structured,0,0,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:31,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P010,7696,no_xai,0,,0,3,No,0,1,0,,,claude-sonnet-5,,v1,2026-09-14T18:22:32,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P010,3475,no_xai,1,,0,4,Likely yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:33,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": null}"
P010,479,no_xai,1,,1,5,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:35,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,6052,no_xai,0,,1,2,No,0,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:36,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P010,1096,no_xai,1,,0,8,No,0,0,0,,,claude-sonnet-5,,v1,2026-09-14T18:22:39,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P010,2293,no_xai,1,,1,5,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:22:40,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,158,structured,1,1,1,2,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:42,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,8458,structured,1,1,0,1,No,0,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:43,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P010,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:45,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P010,3474,structured,0,0,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:47,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P010,1460,structured,0,1,0,4,Likely yes,1,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:48,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P010,2294,structured,1,1,1,3,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:50,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,1449,concise,0,0,0,4,No,0,1,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:22:52,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P010,6142,concise,0,1,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:53,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P010,1001,concise,1,0,0,4,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:55,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P010,3590,concise,1,1,0,1,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:56,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,151,concise,1,0,0,2,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:22:58,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P010,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:22:59,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,479,structured,1,1,1,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:01,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,7696,structured,0,1,0,3,No,0,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:03,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P011,3475,structured,1,1,0,4,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:04,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,2293,structured,1,1,1,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:06,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,1096,structured,1,0,0,8,Likely no,0,0,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:23:07,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Slightly useful""}"
P011,6052,structured,0,0,1,2,Likely yes,1,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:09,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P011,3474,concise,0,0,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:10,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P011,158,concise,1,1,1,2,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:12,"{""Q1.answer"":""Yes"",""Q2.usefulness"":""Very useful""}"
P011,1460,concise,0,1,0,4,Likely yes,1,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:14,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P011,8458,concise,1,1,0,1,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:15,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,2294,concise,1,1,1,3,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:17,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,1453,concise,1,0,0,9,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:19,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,3590,no_xai,1,,0,1,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:20,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,6142,no_xai,0,,0,4,No,0,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:21,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P011,1001,no_xai,1,,0,4,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:23,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,151,no_xai,1,,0,2,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:24,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,1449,no_xai,0,,0,4,No,0,1,0,,,claude-sonnet-5,,v1,2026-09-14T18:23:26,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P011,4533,no_xai,1,,0,4,No,0,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:28,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P012,1096,concise,1,0,1,8,No,0,0,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:23:29,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P012,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:31,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:32,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,6052,concise,0,0,0,2,Likely yes,1,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:34,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P012,3475,concise,1,1,0,4,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:35,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,7696,concise,0,1,0,3,No,0,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:37,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P012,1449,structured,0,0,0,4,No,0,1,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:23:38,"{""Q1.answer"":""No"",""Q2.usefulness"":""Slightly useful""}"
P012,151,structured,1,0,0,2,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:40,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P012,3590,structured,1,1,0,1,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:42,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P012,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:23:43,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P012,1001,structured,1,0,0,4,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:45,"{""Q1.answer"":""Yes"",""Q2.usefulness"":""Moderately useful""}"
P012,6142,structured,0,1,1,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:46,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P012,8458,no_xai,1,,0,1,No,0,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:48,"{""Q1.answer"":""No"",""Q2.usefulness"":null}"
P012,1453,no_xai,1,,0,9,No,0,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:49,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P012,1460,no_xai,0,,0,4,Yes,1,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:51,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P012,2294,no_xai,1,,0,3,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:53,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P012,3474,no_xai,0,,0,4,No,0,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:23:54,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P012,158,no_xai,1,,0,2,Likely no,0,0,0,,,claude-sonnet-5,,v1,2026-09-14T18:23:56,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": null}"
P013,151,structured,1,0,1,2,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:23:57,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P013,1449,structured,0,0,1,4,No,0,1,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:23:59,"{""Q1.answer"":""No"",""Q2.usefulness"":""Slightly useful""}"
P013,6142,structured,0,1,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:24:00,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P013,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:24:02,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:24:03,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P013,1001,structured,1,0,0,4,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:24:05,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P013,1460,no_xai,0,,1,4,Yes,1,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:24:07,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,158,no_xai,1,,0,2,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:24:08,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,2294,no_xai,1,,0,3,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:24:10,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,8458,no_xai,1,,0,1,No,0,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:24:13,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P013,3474,no_xai,0,,1,4,No,0,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:24:14,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P013,1453,no_xai,1,,1,9,No,0,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:24:16,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P013,6052,concise,0,0,0,2,Likely yes,1,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:24:18,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P013,3475,concise,1,1,1,4,Likely yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:24:20,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"

P013,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:31:22,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:31:24,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,1096,concise,1,0,0,8,Likely no,0,0,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:31:25,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Slightly useful""}"
P013,7696,concise,0,1,0,3,No,0,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:31:27,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P014,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:31:29,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:31:30,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,7696,concise,0,1,0,3,No,0,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:31:32,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P014,1096,concise,1,0,0,8,Likely no,0,0,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:31:33,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Slightly useful""}"
P014,6052,concise,0,0,0,2,Likely yes,1,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:31:35,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P014,3475,concise,1,1,0,4,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:31:37,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,6142,structured,0,1,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:31:38,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P014,1001,structured,1,0,0,4,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:31:40,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P014,151,structured,1,0,0,2,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:31:41,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P014,4533,structured,1,1,1,4,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:31:43,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,1449,structured,0,0,0,4,No,0,1,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:31:45,"{""Q1.answer"":""No"",""Q2.usefulness"":""Slightly useful""}"
P014,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:31:46,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,3474,no_xai,0,,0,4,No,0,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:48,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P014,1460,no_xai,0,,0,4,Yes,1,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:49,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P014,8458,no_xai,1,,1,1,No,0,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:51,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P014,2294,no_xai,1,,0,3,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:52,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P014,1453,no_xai,1,,0,9,No,0,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:54,"{""Q1.answer"":""No"",""Q2.usefulness"":null}"
P014,158,no_xai,1,,0,2,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:56,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1001,no_xai,1,,1,4,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:57,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,6142,no_xai,0,,0,4,No,0,0,1,,,claude-sonnet-5,,v1,2026-09-14T18:31:59,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P015,4533,no_xai,1,,0,4,No,0,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:32:00,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P015,3590,no_xai,1,,1,1,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:32:02,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1449,no_xai,0,,0,4,No,0,1,0,,,claude-sonnet-5,,v1,2026-09-14T18:32:03,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P015,151,no_xai,1,,0,2,Yes,1,1,1,,,claude-sonnet-5,,v1,2026-09-14T18:32:05,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1460,concise,0,1,0,4,Yes,1,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:06,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P015,1453,concise,1,0,0,9,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:08,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P015,2294,concise,1,1,0,3,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:10,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,8458,concise,1,1,0,1,No,0,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:11,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P015,3474,concise,0,0,0,4,Likely no,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:13,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P015,158,concise,1,1,0,2,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:14,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,6052,structured,0,0,0,2,Likely yes,1,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:15,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P015,479,structured,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:17,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,1096,structured,1,0,0,8,Likely no,0,0,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:32:19,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Slightly useful""}"
P015,2293,structured,1,1,0,5,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:20,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,3475,structured,1,1,0,4,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:22,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,7696,structured,0,1,1,3,No,0,1,0,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:24,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P016,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:26,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P016,1001,concise,1,0,1,4,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:28,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P016,1449,concise,0,0,0,4,No,0,1,0,Slightly useful,2,claude-sonnet-5,,v1,2026-09-14T18:32:29,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P016,3590,concise,1,1,1,1,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:31,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P016,151,concise,1,0,0,2,Yes,1,1,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:32,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P016,6142,concise,0,1,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:34,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P016,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:36,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P016,3474,structured,0,0,0,4,No,0,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:37,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P016,158,structured,1,1,0,2,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:39,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P016,1460,structured,0,1,0,4,Yes,1,0,1,Moderately useful,3,claude-sonnet-5,,v1,2026-09-14T18:32:41,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P016,8458,structured,1,1,0,1,No,0,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:42,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P016,2294,structured,1,1,0,3,Yes,1,1,1,Very useful,4,claude-sonnet-5,,v1,2026-09-14T18:32:44,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
