persona_id,item_id,condition,ai_answer_correct,explanation_correct,jurisdiction_match,num_statutes,answer_raw,answer_binary,human_accuracy,agreement,usefulness_raw,usefulness_num,model,temperature,prompt_version,timestamp,raw_response
P008,3474,no_xai,0,,0,4,Yes,1,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:32:44,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P008,479,concise,1,1,1,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:32:48,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P008,6052,concise,0,0,1,2,No,0,0,1,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:32:49,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P008,7696,concise,0,1,0,3,No,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:32:54,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P008,2293,concise,1,1,1,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:02,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P008,3475,concise,1,1,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:12,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P008,1096,concise,1,0,0,8,Likely no,0,0,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:24,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P008,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:25,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P008,6142,structured,0,1,0,4,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:35,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P008,1001,structured,1,0,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:36,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P008,1449,structured,0,0,0,4,Likely no,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:50,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P008,151,structured,1,0,0,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:51,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P008,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:33:58,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,151,concise,1,0,0,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:01,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:06,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,6142,concise,0,1,1,4,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:15,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,1449,concise,0,0,0,4,Likely no,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:23,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P009,3590,concise,1,1,0,1,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:27,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,1001,concise,1,0,0,4,Yes,1,1,1,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:34,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P009,7696,no_xai,0,,0,3,No,0,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:38,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P009,1096,no_xai,1,,1,8,No,0,0,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:49,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P009,6052,no_xai,0,,0,2,Yes,1,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:51,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,479,no_xai,1,,0,5,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:34:55,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,3475,no_xai,1,,0,4,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:35:05,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,2293,no_xai,1,,0,5,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:35:10,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,2294,structured,1,1,0,3,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:35:17,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,158,structured,1,1,0,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:35:29,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,1460,structured,0,1,0,4,Yes,1,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:35:36,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:35:51,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,8458,structured,1,1,0,1,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:35:54,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,3474,structured,0,0,0,4,Likely no,0,0,1,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:02,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P010,7696,no_xai,0,,0,3,No,0,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:04,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P010,3475,no_xai,1,,0,4,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:13,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,479,no_xai,1,,1,5,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:18,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,6052,no_xai,0,,1,2,Yes,1,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:20,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,1096,no_xai,1,,0,8,No,0,0,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:31,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P010,2293,no_xai,1,,1,5,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:32,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,158,structured,1,1,1,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:50,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,8458,structured,1,1,0,1,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:36:54,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P010,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:06,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P010,3474,structured,0,0,0,4,Likely yes,1,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:14,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P010,1460,structured,0,1,0,4,Yes,1,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:15,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,2294,structured,1,1,1,3,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:28,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,1449,concise,0,0,0,4,Likely no,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:36,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P010,6142,concise,0,1,0,4,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:43,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P010,1001,concise,1,0,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:51,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,3590,concise,1,1,0,1,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:55,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,151,concise,1,0,0,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:37:57,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:02,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,479,structured,1,1,1,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:09,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,7696,structured,0,1,0,3,No,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:09,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P011,3475,structured,1,1,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:23,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,2293,structured,1,1,1,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:24,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,1096,structured,1,0,0,8,Likely no,0,0,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:25,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P011,6052,structured,0,0,1,2,No,0,0,1,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:44,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P011,3474,concise,0,0,0,4,Likely no,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:38:51,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Very useful""}"
P011,158,concise,1,1,1,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:06,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,1460,concise,0,1,0,4,Likely yes,1,0,1,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:13,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": ""Moderately useful""}"
P011,8458,concise,1,1,0,1,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:14,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,2294,concise,1,1,1,3,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:20,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,1453,concise,1,0,0,9,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:35,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,3590,no_xai,1,,0,1,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:38,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,6142,no_xai,0,,0,4,No,0,0,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:45,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P011,1001,no_xai,1,,0,4,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:51,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,151,no_xai,1,,0,2,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:39:52,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,1449,no_xai,0,,0,4,Likely no,0,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:00,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": null}"
P011,4533,no_xai,1,,0,4,No,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:04,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P012,1096,concise,1,0,1,8,Likely no,0,0,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:17,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P012,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:21,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:28,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,6052,concise,0,0,0,2,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:30,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P012,3475,concise,1,1,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:40,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,7696,concise,0,1,0,3,No,0,1,0,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:41,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P012,1449,structured,0,0,0,4,Likely no,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:52,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P012,151,structured,1,0,0,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:40:52,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:00,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:05,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P012,1001,structured,1,0,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:08,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,6142,structured,0,1,1,4,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:21,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P012,8458,no_xai,1,,0,1,No,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:24,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P012,1453,no_xai,1,,0,9,Likely no,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:36,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": null}"
P012,1460,no_xai,0,,0,4,Likely yes,1,0,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:44,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": null}"
P012,2294,no_xai,1,,0,3,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:49,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P012,3474,no_xai,0,,0,4,Yes,1,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:41:49,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P012,158,no_xai,1,,0,2,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:07,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,151,structured,1,0,1,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:10,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,1449,structured,0,0,1,4,Likely no,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:17,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P013,6142,structured,0,1,0,4,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:18,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P013,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:29,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:30,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P013,1001,structured,1,0,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:43,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,1460,no_xai,0,,1,4,Yes,1,0,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:42:51,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,158,no_xai,1,,0,2,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:03,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,2294,no_xai,1,,0,3,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:08,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,8458,no_xai,1,,0,1,No,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:10,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P013,3474,no_xai,0,,1,4,Yes,1,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:16,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,1453,no_xai,1,,1,9,No,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:28,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P013,6052,concise,0,0,0,2,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:31,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P013,3475,concise,1,1,1,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:41,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:42,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:43:52,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,1096,concise,1,0,0,8,Likely no,0,0,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:05,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P013,7696,concise,0,1,0,3,No,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:08,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P014,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:13,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:21,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,7696,concise,0,1,0,3,No,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:23,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P014,1096,concise,1,0,0,8,No,0,0,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:35,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P014,6052,concise,0,0,0,2,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:37,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,3475,concise,1,1,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:47,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,6142,structured,0,1,0,4,No,0,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:54,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,1001,structured,1,0,0,4,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:44:55,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,151,structured,1,0,0,2,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:09,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,4533,structured,1,1,1,4,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:09,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,1449,structured,0,0,0,4,Likely no,0,1,0,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:18,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
P014,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:19,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,3474,no_xai,0,,0,4,Yes,1,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:20,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P014,1460,no_xai,0,,0,4,Likely yes,1,0,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:41,"{""Q1.answer"": ""Likely yes"", ""Q2.usefulness"": null}"
P014,8458,no_xai,1,,1,1,No,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:42,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P014,2294,no_xai,1,,0,3,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:45,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P014,1453,no_xai,1,,0,9,No,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:45:58,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P014,158,no_xai,1,,0,2,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:11,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1001,no_xai,1,,1,4,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:17,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,6142,no_xai,0,,0,4,No,0,0,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:22,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P015,4533,no_xai,1,,0,4,No,0,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:26,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P015,3590,no_xai,1,,1,1,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:27,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1449,no_xai,0,,0,4,Likely no,0,1,0,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:41,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": null}"
P015,151,no_xai,1,,0,2,Yes,1,1,1,,,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:41,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1460,concise,0,1,0,4,Yes,1,0,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:46:47,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,1453,concise,1,0,0,9,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:47:02,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P015,2294,concise,1,1,0,3,Yes,1,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:47:07,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,8458,concise,1,1,0,1,No,0,1,1,Very useful,4,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:47:10,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P015,3474,concise,0,0,0,4,Likely no,0,0,1,Moderately useful,3,gpt-4.1-2025-04-14,0.8,v1,2026-09-13T12:47:17,"{""Q1.answer"": ""Likely no"", ""Q2.usefulness"": ""Moderately useful""}"
