persona_id,item_id,condition,ai_answer_correct,explanation_correct,jurisdiction_match,num_statutes,answer_raw,answer_binary,human_accuracy,agreement,usefulness_raw,usefulness_num,model,temperature,prompt_version,timestamp,raw_response
P008,6142,structured,0,1,0,4,Yes,1,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:02:14,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P008,1001,structured,1,0,0,4,Yes,1,1,1,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:02:21,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P008,1449,structured,0,0,0,4,No,0,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:02:29,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P008,151,structured,1,0,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:02:36,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P008,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:02:43,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,151,concise,1,0,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:02:50,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:02:57,"{
  ""Q1.answer"": ""No"",
  ""Q2.usefulness"": ""Very useful""
}"
P009,6142,concise,0,1,1,4,Yes,1,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:03:08,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P009,1449,concise,0,0,0,4,No,0,1,0,Not useful,1,gemini-3.6-flash,,v1,2026-09-14T20:03:15,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Not useful""}"
P009,3590,concise,1,1,0,1,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:03:23,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P009,1001,concise,1,0,0,4,Yes,1,1,1,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:03:31,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P009,7696,no_xai,0,,0,3,No,0,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:03:39,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P009,1096,no_xai,1,,1,8,No,0,0,0,,,gemini-3.6-flash,,v1,2026-09-14T20:03:48,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P009,6052,no_xai,0,,0,2,Yes,1,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:03:56,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,479,no_xai,1,,0,5,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:04:04,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": null
}"
P009,3475,no_xai,1,,0,4,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:04:10,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": null
}"
P009,2293,no_xai,1,,0,5,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:04:17,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P009,2294,structured,1,1,0,3,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:04:24,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P009,158,structured,1,1,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:04:32,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P009,1460,structured,0,1,0,4,No,0,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:04:44,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P009,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:05:01,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,8458,structured,1,1,0,1,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:05:07,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P009,3474,structured,0,0,0,4,Yes,1,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:05:16,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Slightly useful""}"
P010,7696,no_xai,0,,0,3,No,0,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:05:24,"{
  ""Q1.answer"": ""No"",
  ""Q2.usefulness"": null
}"
P010,3475,no_xai,1,,0,4,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:05:31,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,479,no_xai,1,,1,5,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:05:37,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,6052,no_xai,0,,1,2,Yes,1,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:05:45,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": null
}"
P010,1096,no_xai,1,,0,8,No,0,0,0,,,gemini-3.6-flash,,v1,2026-09-14T20:05:55,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P010,2293,no_xai,1,,1,5,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:06:02,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P010,158,structured,1,1,1,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:06:10,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,8458,structured,1,1,0,1,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:06:18,"{
  ""Q1.answer"": ""No"",
  ""Q2.usefulness"": ""Very useful""
}"
P010,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:06:28,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P010,3474,structured,0,0,0,4,Yes,1,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:06:35,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P010,1460,structured,0,1,0,4,No,0,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:06:46,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P010,2294,structured,1,1,1,3,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:06:53,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,1449,concise,0,0,0,4,No,0,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:07:02,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P010,6142,concise,0,1,0,4,Yes,1,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:07:12,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,1001,concise,1,0,0,4,Yes,1,1,1,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:07:21,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P010,3590,concise,1,1,0,1,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:07:28,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P010,151,concise,1,0,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:07:35,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P010,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:07:41,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,479,structured,1,1,1,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:07:48,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,7696,structured,0,1,0,3,No,0,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:07:56,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P011,3475,structured,1,1,0,4,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:08:03,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P011,2293,structured,1,1,1,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:08:10,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P011,1096,structured,1,0,0,8,No,0,0,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:08:19,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,6052,structured,0,0,1,2,Yes,1,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:08:31,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P011,3474,concise,0,0,0,4,Yes,1,1,0,Not useful,1,gemini-3.6-flash,,v1,2026-09-14T20:08:40,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Not useful""}"
P011,158,concise,1,1,1,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:08:49,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P011,1460,concise,0,1,0,4,No,0,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:09:00,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P011,8458,concise,1,1,0,1,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:09:06,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,2294,concise,1,1,1,3,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:09:13,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P011,1453,concise,1,0,0,9,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:09:24,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P011,3590,no_xai,1,,0,1,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:09:31,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,6142,no_xai,0,,0,4,Yes,1,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:09:40,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,1001,no_xai,1,,0,4,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:09:48,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,151,no_xai,1,,0,2,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:09:54,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P011,1449,no_xai,0,,0,4,No,0,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:10:01,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P011,4533,no_xai,1,,0,4,No,0,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:10:08,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P012,1096,concise,1,0,1,8,No,0,0,0,Not useful,1,gemini-3.6-flash,,v1,2026-09-14T20:10:18,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Not useful""}"
P012,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:10:25,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:10:32,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P012,6052,concise,0,0,0,2,Yes,1,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:10:41,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P012,3475,concise,1,1,0,4,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:10:48,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P012,7696,concise,0,1,0,3,No,0,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:10:56,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P012,1449,structured,0,0,0,4,No,0,1,0,Not useful,1,gemini-3.6-flash,,v1,2026-09-14T20:11:04,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Not useful""}"
P012,151,structured,1,0,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:11:11,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:11:18,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P012,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:11:24,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P012,1001,structured,1,0,0,4,Yes,1,1,1,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:11:33,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Slightly useful""}"
P012,6142,structured,0,1,1,4,Yes,1,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:11:42,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P012,8458,no_xai,1,,0,1,No,0,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:11:49,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P012,1453,no_xai,1,,0,9,Yes,1,0,0,,,gemini-3.6-flash,,v1,2026-09-14T20:12:00,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P012,1460,no_xai,0,,0,4,No,0,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:12:11,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P012,2294,no_xai,1,,0,3,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:12:17,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P012,3474,no_xai,0,,0,4,Yes,1,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:12:26,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P012,158,no_xai,1,,0,2,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:12:33,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": null
}"
P013,151,structured,1,0,1,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:12:41,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,1449,structured,0,0,1,4,No,0,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:12:50,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P013,6142,structured,0,1,0,4,Yes,1,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:13:00,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Slightly useful""}"
P013,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:13:07,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,4533,structured,1,1,0,4,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:13:14,"{
  ""Q1.answer"": ""No"",
  ""Q2.usefulness"": ""Very useful""
}"
P013,1001,structured,1,0,0,4,Yes,1,1,1,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:13:23,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P013,1460,no_xai,0,,1,4,Yes,1,0,1,,,gemini-3.6-flash,,v1,2026-09-14T20:13:37,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,158,no_xai,1,,0,2,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:13:44,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,2294,no_xai,1,,0,3,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:13:51,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": null
}"
P013,8458,no_xai,1,,0,1,No,0,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:13:58,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P013,3474,no_xai,0,,1,4,Yes,1,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:14:05,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P013,1453,no_xai,1,,1,9,No,0,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:14:16,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P013,6052,concise,0,0,0,2,Yes,1,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:14:26,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Slightly useful""}"
P013,3475,concise,1,1,1,4,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:14:34,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:14:41,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:14:48,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P013,1096,concise,1,0,0,8,No,0,0,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:14:57,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Moderately useful""}"
P013,7696,concise,0,1,0,3,No,0,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:15:05,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,479,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:15:11,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P014,2293,concise,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:15:17,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,7696,concise,0,1,0,3,No,0,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:15:25,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,1096,concise,1,0,0,8,No,0,0,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:15:34,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,6052,concise,0,0,0,2,No,0,0,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:15:43,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,3475,concise,1,1,0,4,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:15:50,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P014,6142,structured,0,1,0,4,Yes,1,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:15:59,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P014,1001,structured,1,0,0,4,Yes,1,1,1,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:16:07,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Slightly useful""}"
P014,151,structured,1,0,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:16:14,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,4533,structured,1,1,1,4,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:16:21,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P014,1449,structured,0,0,0,4,No,0,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:16:29,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P014,3590,structured,1,1,0,1,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:16:37,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P014,3474,no_xai,0,,0,4,Yes,1,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:16:44,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P014,1460,no_xai,0,,0,4,No,0,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:16:55,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P014,8458,no_xai,1,,1,1,No,0,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:17:01,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P014,2294,no_xai,1,,0,3,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:17:07,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P014,1453,no_xai,1,,0,9,No,0,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:17:19,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P014,158,no_xai,1,,0,2,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:17:28,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1001,no_xai,1,,1,4,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:17:35,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,6142,no_xai,0,,0,4,Yes,1,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:17:44,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,4533,no_xai,1,,0,4,No,0,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:17:51,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P015,3590,no_xai,1,,1,1,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:17:58,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": null}"
P015,1449,no_xai,0,,0,4,No,0,1,0,,,gemini-3.6-flash,,v1,2026-09-14T20:18:05,"{""Q1.answer"": ""No"", ""Q2.usefulness"": null}"
P015,151,no_xai,1,,0,2,Yes,1,1,1,,,gemini-3.6-flash,,v1,2026-09-14T20:18:17,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": null
}"
P015,1460,concise,0,1,0,4,No,0,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:18:29,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P015,1453,concise,1,0,0,9,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:18:43,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P015,2294,concise,1,1,0,3,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:18:49,"{
  ""Q1.answer"": ""Yes"",
  ""Q2.usefulness"": ""Very useful""
}"
P015,8458,concise,1,1,0,1,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:18:56,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P015,3474,concise,0,0,0,4,Yes,1,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:19:03,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Slightly useful""}"
P015,158,concise,1,1,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:19:11,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,6052,structured,0,0,0,2,Yes,1,1,0,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:19:22,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P015,479,structured,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:19:29,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,1096,structured,1,0,0,8,No,0,0,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:19:38,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P015,2293,structured,1,1,0,5,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:19:46,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,3475,structured,1,1,0,4,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:19:53,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P015,7696,structured,0,1,1,3,No,0,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:20:01,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P016,4533,concise,1,1,0,4,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:20:08,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P016,1001,concise,1,0,1,4,Yes,1,1,1,Moderately useful,3,gemini-3.6-flash,,v1,2026-09-14T20:20:16,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Moderately useful""}"
P016,1449,concise,0,0,0,4,No,0,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:20:24,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Slightly useful""}"
P016,3590,concise,1,1,1,1,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:20:30,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P016,151,concise,1,0,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:20:36,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P016,6142,concise,0,1,0,4,Yes,1,1,0,Slightly useful,2,gemini-3.6-flash,,v1,2026-09-14T20:20:46,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Slightly useful""}"
P016,1453,structured,1,0,0,9,No,0,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:21:03,"{""Q1.answer"": ""No"", ""Q2.usefulness"": ""Very useful""}"
P016,3474,structured,0,0,0,4,Yes,1,1,0,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:21:11,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
P016,158,structured,1,1,0,2,Yes,1,1,1,Very useful,4,gemini-3.6-flash,,v1,2026-09-14T20:21:19,"{""Q1.answer"": ""Yes"", ""Q2.usefulness"": ""Very useful""}"
